ID,Cliente,Producto,Region,Edad,Precio,Fecha,Ventas
2126,Pedro Aguilar,Escritorio,Occidente,55,$333.15,28/07/2024,1599.25
1813,Laura Sanchez,Mouse,Centro,41,"$1,258.31",32/13/2026,1894.49
9614,Miguel Flores,Monitor,Sur,33,1072.17,Febrero 7 2024,1719.68
4966,Luis Hernandez,Camara,centro,47,719.16,11/05/2026,1099.85
6498,Diego Romero,Tablet,Sur,48,693.71,Septiembre 15 2024,1621.42
416,Pedro Aguilar,Laptop,CENTRO,30,874.56,2026-05-22,1478.37
6282,Ana Garcia,TECLADO,NORTE,41,$668.39,04/03/2026,1005.87
6130,Ricardo Vargas,Bocina,Occidente ,39,"$1,122.22",15/03/2026,1537.4
1087,Camila Reyes,Escritorio,SUR,68,$695.85,Abril 9 2024,1020.09
8506,Laura Sanchez,MOUSE,Norte,47,992.28,12/01/2026,1235.6
8195,Daniela Cruz,Impresora, Centro,38,"$1,308.69",2025-12-17,1275.24
110,Sofia Torres,Teclado,Occidente,42,1263.44,Agosto 28 2025,1820.17
8047,Laura Sanchez,MONITOR,Centro,28,"$1,237.59",,1130.34
9498,Ricardo Vargas,Impresora,Occidente,38,$858.79,,1202.64
6618,Pedro Aguilar,Tablet,Centro ,35,$965.48,Mayo 17 2024,1246.98
8034,Laura Sanchez,ESCRITORIO,Sur,16,1074.63,Febrero 12 2026,1513.9
8310,Sofia Torres,Monitor,Centro,56,539.08,Septiembre 8 2024,1031.79
4641,Sofia Torres,Impresora,CENTRO,15,"$1,114.63",2025-08-05,100.0
6839,Andres Ortiz,Camara,Occidente,55,$883.83,Marzo 20 2024,1563.68
3602,Ricardo Vargas,Teclado,Sur,17,779.90,,1174.77
9724,Carlos Ramirez,Silla,?,,$769.94,Noviembre 30 2024,2061.04
4000,Luis Hernandez,Laptop,Sur,42,$783.17,Enero 12 2024,1605.81
6267,Sofia Torres,Bocina,SUR,22,sin dato,2024-11-14,1507.36
5789,Valeria Mendoza,Monitor,Occidente,40,$592.40,2024-05-31,1654.53
2865,Diego Romero,Tablet,CENTRO,31,427.23,19/06/2024,1159.16
4366,Carlos Ramirez,Laptop,sur,42,$674.59,2025-09-07,1498.5
5372,Isabel Guzman,Silla,centro,39,$851.02,Diciembre 12 2025,837.47
1707,Diego Romero,Camara,Centro,58,622.75,2026-03-19,959.97
1243,Laura Sanchez,Monitor,occidente,36,778.78,22/02/2025,1323.27
9389,Valeria Mendoza,Escritorio,Norte,27,$339.84,2025-10-10,826.74
7843,Paola Rios,Impresora,SUR,40,1079.70,2024-07-27,1757.77
9591,Jorge Morales,Teclado,Sur,-1,$640.10,28/05/2025,1394.7
4269,Andres Ortiz,Escritorio,Centro,34,$927.07,2025-12-15,1312.98
2421,Sofia Torres,Silla,Centro,-2,938.41,2026-05-18,1508.03
7274,Andres Ortiz,Laptop,Norte,25,1029.15,06-21-2025,1347.73
2990,Daniela Cruz,Tablet,Centro,26,$774.74,16/03/2024,1506.88
4928,Alejandro Diaz,Tablet,Sur,43,sin dato,Mayo 12 2024,1866.68
5375,Diego Romero,Silla,SUR,56,$790.78,,1568.64
8848,Sofia Torres,Laptop,Occidente ,30,1238.86,2025-05-08,1694.91
5466,Valeria Mendoza,Tablet,Norte,56,"$1,183.53",22/06/2025,1076.72
8296,Andres Ortiz,Camara,Sur,35,849.39,05-04-2025,602.53
4291,Pedro Aguilar,Laptop,Centro,32,948.87,2025-12-13,1741.26
2055,Daniela Cruz, Laptop,SUR,53,"$1,010.41",2024-07-02,1302.22
7746,Paola Rios, Teclado,Sur,34,$813.25,2025-02-22,1511.26
5286,Ana Garcia,Mouse,Occidente,49,401.77,2024-02-11,1486.06
7059,Carlos Ramirez,Impresora,occidente,48,$260.69,2024-05-15,2038.2
5371,Pedro Aguilar,Escritorio,Norte,31,"$1,440.27",2024-10-20,1071.28
365,Valeria Mendoza,Impresora,OCCIDENTE,47,$947.08,2025-03-03,1271.67
4989,Alejandro Diaz,Silla,Norte,39,sin dato,Marzo 1 2026,1281.64
730,Fernanda Castro, Teclado,Occidente,62,774.34,Febrero 7 2025,1443.05
6158,Camila Reyes,Mouse,Norte,30,373.22,Marzo 14 2026,1803.52
6757,Pedro Aguilar,Bocina, Sur,26,$896.90,,1018.85
8993,Diego Romero,Teclado,sur,38,902.18,24/03/2026,963.13
3175,Daniela Cruz,Mouse,Norte,46,912.51,Septiembre 4 2024,812.62
9913,Andres Ortiz, Teclado,Centro,30,734.24,05/06/2026,1078.58
5748,Carlos Ramirez,Laptop,Centro,48,sin dato,Enero 11 2025,1329.16
8956,Jose Martinez,Tablet,occidente,,860.64,03/10/2025,1540.48
3627,Ana Garcia,Laptop,Centro,24,750.13,08-12-2024,1332.83
6579,Daniela Cruz,Impresora,NORTE,19,$-660.33,08/12/2025,1610.54
1122,Jorge Morales, Teclado, Norte,37,$878.02,Enero 16 2024,1437.38
5592,Ana Garcia,Mouse,Occidente,50,$819.72,06-02-2024,802.91
7554,Isabel Guzman,Monitor,Occidente ,50,1167.26,26/07/2025,1439.0
8647,Ricardo Vargas,Escritorio,Norte,202,$994.69,Septiembre 5 2025,1617.23
2536,Jose Martinez,Mouse,Norte,30,$697.72,Octubre 22 2025,1846.42
7382,Alejandro Diaz, Bocina,CENTRO,25,$641.04,2025-06-09,1832.93
3748,Carlos Ramirez,Camara,Sur,35,$824.79,13/04/2026,1879.44
4842,Miguel Flores,Bocina,Norte,46,1257.06,12/01/2026,1025.89
542,Fernanda Castro,Laptop,Sur,51,$347.72,Mayo 31 2024,1602.91
390,Jose Martinez, Silla,NORTE,54,"$1,208.58",2024-06-12,1385.81
9220,Diego Romero,Monitor,Sur ,40,$988.34,Abril 2 2026,2130.99
3605,Laura Sanchez,Impresora,occidente,48,943.14,10-18-2025,1593.36
1684,Daniela Cruz,BOCINA,sur,50,866.88,,1656.5
7533,Valeria Mendoza,Camara,SUR,27,50.00,16/05/2026,1478.2
588,Fernanda Castro,Teclado,Occidente,-2,$814.17,Junio 12 2025,1756.8
630,Miguel Flores,Bocina,Occidente,22,"$-1,374.93",2025-06-24,1267.95
512,Jorge Morales,Mouse,Centro,25,"$1,203.67",20/05/2025,2081.92
800,Ricardo Vargas,Laptop,Occidente,17,1006.78,2024-05-20,845.94
8785,Ana Garcia,ESCRITORIO, Occidente,46,828.70,12/04/2024,1056.26
679,Jose Martinez,BOCINA,Norte,37,$100.99,07/08/2024,1563.39
2656,Luis Hernandez, Camara,Sur ,36,50.00,2025-09-14,1384.63
4296,Miguel Flores, Mouse,?,41,"$1,023.73",2025-11-22,1497.86
9377,Maria Lopez,Silla,Occidente,41,"$1,391.14",22/04/2024,970.21
8640,Laura Sanchez,Silla,Norte,32,1145.43,,1726.77
902,Jorge Morales,IMPRESORA,Occidente ,36,615.42,2024-02-02,1193.84
7268,Diego Romero, Tablet,Sur,42,818.60,13/02/2026,1359.92
6421,Isabel Guzman,Impresora,Norte,34,$804.45,2025-06-20,1943.68
460,Camila Reyes,Teclado,Sur,36,$378.22,2025-05-05,1496.66
755,Valeria Mendoza,Bocina,Occidente,25,$860.76,12-08-2025,869.64
1495,Carlos Ramirez,Camara,Norte,47,"$1,033.65",2025-05-31,1672.84
6624,Luis Hernandez, Monitor,,,834.12,05-20-2024,1774.47
9114,Andres Ortiz,Silla,Occidente,47,sin dato,10/08/2025,805.44
1512,Carlos Ramirez,Teclado,Sur,37,"$1,166.70",29/01/2025,1397.3
6960,Camila Reyes,Monitor,Sur,25,595.90,14/04/2026,1412.83
7805,Andres Ortiz,Camara,Norte,42,646.26,2025-03-03,1205.95
5088,Carlos Ramirez,Escritorio,Occidente,22,1445.65,2026-06-09,1733.21
7937,Alejandro Diaz,Mouse,CENTRO,50,"$1,326.75",11-09-2025,1736.09
1464,Jorge Morales,Monitor,Sur,46,721.64,25/08/2024,1323.07
8206,Valeria Mendoza,Escritorio,Sur,71,"$1,187.85",08-02-2024,1557.62
1242,Laura Sanchez,Camara,SUR,29,$956.18,Junio 4 2026,1780.74
5462,Luis Hernandez, Laptop, Centro,20,$732.44,05-27-2024,1669.29
5184,Maria Lopez,LAPTOP,Norte,52,"$1,597.02",23/11/2024,1663.44
2751,Ana Garcia,Silla,Occidente,20,1381.29,02/05/2026,1061.88
6428,Jose Martinez,Laptop,Sur,49,"$1,038.28",Febrero 6 2025,2023.04
9972,Jorge Morales,Mouse,Norte,45,1363.06,20/02/2024,1359.57
3243,Daniela Cruz,Monitor,Occidente,50,815.31,31/05/2024,1063.4
7711,Ana Garcia,Silla,Centro,29,1083.76,09-18-2024,1669.78
2346,Luis Hernandez,Escritorio, Occidente,38,"$1,427.98",2025-02-27,1016.08
7753,Pedro Aguilar, Silla,Centro ,42,"$1,021.29",27/04/2026,1934.8
8494,Ana Garcia,Laptop, Sur,51,595.29,Enero 29 2026,1222.87
5991,Jose Martinez,MOUSE,sur,58,$512.25,01-10-2026,1030.63
1740,Laura Sanchez,Escritorio,Sur,49,"$1,062.61",Abril 22 2024,1547.47
8304,Carlos Ramirez,Monitor,OCCIDENTE,25,1162.82,Febrero 20 2026,1436.61
267,Maria Lopez,Tablet,Sur ,35,465.49,Julio 14 2024,1113.1
4604,Luis Hernandez, Bocina,Sur,48,756.76,17/07/2025,2092.02
9854,Luis Hernandez,IMPRESORA, Occidente,52,$758.84,Mayo 5 2026,1680.18
2297,Paola Rios,Escritorio,Centro,52,"$1,175.80",2025-03-13,953.54
7149,Carlos Ramirez, Tablet,OCCIDENTE,37,533.17,06-16-2025,1494.34
3614,Carlos Ramirez,Bocina, Sur,47,"$1,353.39",31/12/2024,1637.41
6975,Isabel Guzman,Tablet,Norte,33,"$1,353.03",14/09/2024,1331.25
1539,Alejandro Diaz,Silla,Occidente,47,830.35,Enero 10 2026,819.79
8055,Laura Sanchez,Bocina,Occidente,43,1027.51,,1169.54
5427,Sofia Torres,MOUSE,Occidente,21,755.20,Marzo 24 2026,776.48
2457,Miguel Flores,Laptop,Norte,41,sin dato,32/13/2026,1975.98
6446,Ricardo Vargas,Teclado,norte,36,675.17,21/04/2026,1284.81
7885,Ana Garcia,Impresora,Norte,39,sin dato,2025-02-08,1236.61
5423,Andres Ortiz,Mouse,Norte,,958.38,Marzo 29 2025,1649.28
8325,Jorge Morales, Camara,norte,51,sin dato,Junio 23 2024,1798.77
2496,Fernanda Castro,MOUSE, Occidente,47,1139.11,2025-09-17,1197.17
1509,Jorge Morales,Mouse,occidente,32,"$1,127.43",Marzo 6 2025,2010.96
729,Valeria Mendoza,Bocina,Norte,29,"$1,221.57",01-06-2025,1644.07
1171,Alejandro Diaz,Tablet, Sur,54,399.08,,1213.67
8549,Daniela Cruz,Monitor,Occidente,34,"$1,153.78",2025-08-31,797.23
2336,Camila Reyes,Escritorio,SUR,,952.56,05-04-2026,1552.74
7287,Maria Lopez,Mouse,sur,44,$237.23,,1582.33
7479,Diego Romero,Impresora,Occidente,57,668.36,Noviembre 21 2024,2166.4
4475,Valeria Mendoza,Monitor,Occidente ,50,765.26,Mayo 17 2024,1421.75
3039,Alejandro Diaz,Camara,Norte,51,$762.87,10/04/2025,2169.35
5815,Maria Lopez,Bocina,OCCIDENTE,44,"$1,120.12",Mayo 9 2024,1136.09
9053,Daniela Cruz,TABLET,Norte,33,"$1,095.68",2025-11-12,1305.44
3874,Alejandro Diaz,Escritorio,Norte,47,598.78,25/08/2024,1155.95
2576,Fernanda Castro,Bocina,norte,46,$711.91,10-21-2024,1791.47
9840,Pedro Aguilar,Camara,CENTRO,32,sin dato,2025-04-01,1982.48
5533,Sofia Torres,Laptop,Centro ,40,656.04,2024-02-27,1190.41
6613,Pedro Aguilar,Silla,Sur,42,1042.23,23/11/2025,1772.65
8920,Sofia Torres, Laptop,Sur,31,$873.12,2025-05-04,1243.56
7767,Andres Ortiz,Silla,Centro,27,$872.22,05-15-2024,1352.32
6133,Camila Reyes,Impresora,Norte,36,796.94,07/09/2024,1441.17
4152,Maria Lopez,Escritorio,Occidente,-3,1057.58,03/07/2024,949.26
5544,Ricardo Vargas,Laptop,Centro,16,$406.83,20/05/2026,1409.8
9382,Carlos Ramirez, Bocina,Centro,-1,sin dato,Agosto 21 2025,1587.07
3278,Ana Garcia,Laptop, Norte,39,$638.59,Octubre 17 2024,888.48
6496,Ricardo Vargas,Laptop,norte,34,sin dato,03/08/2024,1059.54
5107,Isabel Guzman,Camara,occidente,50,319.19,03-26-2024,1514.15
1602,Pedro Aguilar,Silla,Occidente,35,$917.59,Junio 23 2024,1893.09
193,Luis Hernandez,Laptop,occidente,59,772.10,29/03/2024,1649.26
2569,Diego Romero,Monitor,Norte,62,782.66,Agosto 23 2024,1389.01
9753,Maria Lopez,Laptop,Norte ,56,484.97,Agosto 22 2024,1536.53
2218,Diego Romero,Camara,norte,24,"$1,020.91",Octubre 16 2024,1856.46
1676,Diego Romero,Teclado, Occidente,58,"$-1,253.89",03-24-2025,1613.83
8751,Laura Sanchez,Tablet,Occidente ,54,"$1,107.50",20/09/2025,1625.43
2375,Fernanda Castro,Silla,Centro,35,$915.21,01-25-2024,887.57
2123,Camila Reyes,Teclado,SUR,21,902.14,13/02/2026,758.12
8526,Camila Reyes,Bocina,Norte,37,230.02,05-05-2026,1765.62
1711,Ricardo Vargas,Monitor,Sur,57,1090.23,Abril 28 2024,1368.07
4563,Laura Sanchez,Monitor,Occidente,26,"$1,036.07",24/01/2026,1145.99
1831,Andres Ortiz,Impresora,Centro,53,$753.70,Julio 18 2024,1439.12
4748,Valeria Mendoza, Silla,sur,49,$541.49,2025-03-06,1112.8
1035,Maria Lopez,Teclado,centro,40,596.47,23/02/2024,1194.32
7082,Daniela Cruz, Teclado,Centro,30,429.99,05-22-2026,807.71
2615,Isabel Guzman,Laptop,occidente,35,626.51,09-12-2025,1676.97
6259,Ana Garcia,Monitor,Norte,48,sin dato,06/02/2026,1479.35
3117,Fernanda Castro,Monitor,Norte,43,$478.44,10-12-2024,1205.49
4180,Camila Reyes,Tablet,Centro,27,$926.82,2025-02-28,1246.18
3222,Miguel Flores,Silla,Sur,30,sin dato,2025-01-27,1146.69
2642,Valeria Mendoza,Tablet,Centro,37,sin dato,Enero 31 2024,1664.46
6963,Pedro Aguilar,Silla,NORTE,44,$745.20,32/13/2026,1359.25
2293,Daniela Cruz,Escritorio, Sur,52,$780.80,17/08/2025,1264.97
7011,Ana Garcia,Tablet,sur,47,$558.66,01-03-2026,1543.74
9042,Jose Martinez,Laptop,centro,28,$847.03,18/05/2024,1337.1
9278,Diego Romero,Silla,Occidente,60,$824.15,Noviembre 14 2024,1283.17
6192,Isabel Guzman,Mouse,occidente,34,"$1,030.27",06/04/2025,1290.58
2449,Laura Sanchez,Teclado,N/A,34,1058.22,10-07-2024,1388.77
674,Diego Romero,Escritorio,Centro,38,$650.27,15/03/2025,1449.43
3292,Andres Ortiz,TABLET,Centro,25,727.18,08-10-2025,1009.1
378,Carlos Ramirez,Tablet,Norte,47,783.54,03-17-2024,916.26
759,Paola Rios,Impresora,,41,$513.92,Mayo 18 2026,1607.55
751,Andres Ortiz,Escritorio,Norte,31,949.23,32/13/2026,627.63
3542,Sofia Torres,Teclado,Centro,43,$659.29,,1639.06
8858,Fernanda Castro,Mouse,centro,49,$810.71,Octubre 28 2025,2294.99
2754,Fernanda Castro,Escritorio,Centro,37,sin dato,18/05/2024,1543.24
4203,Valeria Mendoza, Laptop,SUR,60,881.15,19/11/2024,1767.24
2558,Jorge Morales,Camara,Centro,35,$752.34,15/05/2024,1059.72
2704,Miguel Flores,Teclado,Norte,39,$970.80,04-24-2024,1590.68
8313,Jorge Morales,Escritorio,Occidente ,37,677.92,2025-05-02,1220.62
4329,Maria Lopez, Impresora,centro,43,"$1,295.26",32/13/2026,1302.62
6294,Miguel Flores,SILLA,norte,47,518.02,30/04/2026,1617.44
4166,Ricardo Vargas,Monitor,Centro,43,$360.27,Marzo 22 2024,1748.93
7356,Daniela Cruz,Bocina,Norte,31,$874.42,2026-04-24,1337.47
8434,Miguel Flores,Monitor,Centro,66,"$1,180.95",08/01/2025,1090.77
8063,Laura Sanchez,Escritorio,centro,37,"$1,281.04",02-26-2026,1505.0
8309,Valeria Mendoza,Impresora,Centro,19,1089.60,30/05/2026,1708.29
6364,Fernanda Castro,Tablet,SUR,51,812.23,Mayo 15 2025,1203.42
8008,Ricardo Vargas,Camara,Norte,37,"$1,176.60",21/01/2026,1705.16
8339,Ricardo Vargas,Bocina,Centro ,37,825.11,10-01-2024,1288.5
6758,Diego Romero,Tablet,Norte,34,$579.43,16/10/2025,1058.92
7312,Carlos Ramirez,Impresora,norte,8,$998.94,07/03/2026,1760.76
3528,Jorge Morales,BOCINA, Sur,61,$285.74,2026-04-10,1164.66
5604,Pedro Aguilar,Silla,Norte,21,1618.48,02/01/2026,1244.65
6863,Pedro Aguilar,Mouse,Sur,47,862.55,2024-05-02,1906.15
3032,Miguel Flores,Silla,Sur,24,749.35,2024-08-29,1362.7
241,Pedro Aguilar,Camara,OCCIDENTE,42,$477.55,05/04/2025,1011.68
6770,Miguel Flores,Impresora,Centro,25,795.85,2025-03-15,1766.91
3226,Miguel Flores,Laptop,OCCIDENTE,49,"$1,170.11",2026-02-05,1572.24
6051,Ricardo Vargas,Silla,CENTRO,37,933.48,Marzo 10 2026,1404.45
2560,Carlos Ramirez,Laptop,Norte,32,"$1,152.73",Febrero 5 2024,1472.01
2040,Laura Sanchez,Tablet,Centro,27,896.81,25/02/2025,693.34
4937,Valeria Mendoza,Laptop, Centro,40,sin dato,,1709.11
8770,Camila Reyes,Tablet,Centro,36,837.46,2024-08-02,1026.88
5520,Ricardo Vargas,Mouse,Centro,31,846.16,Febrero 26 2024,798.46
1345,Miguel Flores,Mouse,Norte,30,1214.80,Abril 18 2025,1158.37
3382,Ana Garcia,Escritorio,Occidente,,1033.92,Abril 25 2025,1146.56
9188,Laura Sanchez,Laptop,Centro,30,$666.57,Abril 30 2026,1633.94
1791,Andres Ortiz,Silla,Sur,42,1225.06,26/09/2024,1159.31
5186,Carlos Ramirez,Monitor,NORTE,56,$323.22,05-12-2024,1313.98
3905,Maria Lopez,Camara,CENTRO,27,sin dato,Agosto 17 2025,1254.4
7026,Laura Sanchez,Impresora,occidente,54,$844.99,05-01-2024,1933.84
4978,Fernanda Castro,SILLA,Centro,,1532.06,Diciembre 2 2024,1549.91
672,Laura Sanchez,Tablet,Occidente,32,$543.26,09-09-2025,1245.98
8587,Paola Rios,Teclado,Centro,48,$960.47,2025-05-12,1293.32
7352,Fernanda Castro,Teclado,Norte,19,943.15,Abril 29 2025,850.24
9478,Camila Reyes,Laptop,Norte,42,$428.81,,1359.96
5304,Pedro Aguilar,Impresora,Norte,32,$-419.39,2024-10-14,1251.63
1892,Jose Martinez,Laptop,SUR,49,684.85,07-25-2024,826.3
1145,Fernanda Castro,ESCRITORIO,,35,"$1,344.74",Mayo 13 2024,1503.68
853,Diego Romero,Camara,Norte,36,644.14,2025-04-01,706.9
446,Ricardo Vargas,Monitor,Centro,27,$998.95,Octubre 26 2025,1128.93
2521,Daniela Cruz,Impresora,Sur,52,$603.70,10/07/2025,1404.13
4803,Andres Ortiz,BOCINA,occidente,54,1136.29,Enero 10 2026,949.67
5621,Fernanda Castro,Camara,Sur,45,$761.10,Febrero 17 2025,1797.64
8412,Ana Garcia, Teclado,OCCIDENTE,30,1104.52,Febrero 14 2026,1045.43
4508,Alejandro Diaz,Monitor,Centro,27,"$1,134.46",Agosto 22 2024,1092.54
7062,Ana Garcia,Mouse,Norte,32,642.44,2025-09-28,1612.36
447,Miguel Flores,Bocina,Occidente,49,834.99,2024-05-25,1584.02
4370,Isabel Guzman,Bocina, Norte,43,$891.53,02-05-2026,1841.65
8825,Jose Martinez,MONITOR,Occidente,24,956.37,2025-09-16,2023.01
7033,Sofia Torres,Camara,Sur,38,$670.19,01-21-2025,1595.01
2931,Alejandro Diaz,TECLADO,Sur,48,$997.44,10/04/2026,1427.61
2265,Andres Ortiz, Escritorio,Norte,25,707.27,04-18-2024,930.45
8790,Diego Romero,LAPTOP,norte,50,767.51,05-19-2026,1307.4
478,Ricardo Vargas,Teclado, Norte,-8,$420.46,Mayo 24 2026,1686.16
4315,Miguel Flores,Escritorio,Occidente,26,$650.77,25/05/2025,744.83
530,Maria Lopez,Laptop,occidente,32,1071.11,Enero 1 2025,1568.21
9551,Jose Martinez,Monitor,SUR,302,1114.22,06-24-2025,685.49
5463,Fernanda Castro,Monitor,Occidente,37,906.73,2024-07-31,1259.01
6822,Ana Garcia,Tablet,,38,$549.03,07-30-2024,1882.59
5050,Pedro Aguilar,Teclado,Sur,17,636.56,2026-05-15,1681.9
2647,Maria Lopez,Monitor,Centro,25,$835.76,2025-02-17,2054.47
798,Isabel Guzman,ESCRITORIO, Centro,-8,$527.32,02/04/2025,1473.26
7996,Laura Sanchez,Silla,centro,29,$579.09,2025-12-20,1134.09
8233,Pedro Aguilar,Escritorio,,29,$980.88,05-19-2026,1024.39
4025,Jorge Morales,Tablet,Centro,41,1252.17,Septiembre 11 2025,1031.99
5439,Jose Martinez, Camara,Norte,,867.35,23/01/2025,1458.78
1101,Miguel Flores,Camara,Centro ,34,305.08,29/11/2025,1281.01
5,Ricardo Vargas,Impresora,norte,34,1205.99,,1176.04
5683,Maria Lopez,Mouse,Centro,41,517.05,2024-11-28,1159.34
1219,Ana Garcia,Monitor,Occidente,41,975.13,05-09-2026,1244.28
2232,Alejandro Diaz,Tablet,Sur,59,1374.25,19/01/2026,1475.94
4273,Camila Reyes,Camara, Sur,37,200.04,Abril 1 2024,1533.61
3994,Laura Sanchez, Silla,OCCIDENTE,34,1380.04,11/03/2025,2088.04
9095,Daniela Cruz,Bocina,norte,33,$879.62,04/07/2024,1359.6
14,Ana Garcia,Silla,Sur ,desconocida,1067.48,04/01/2026,1133.11
8574,Daniela Cruz, Camara,Sur,55,"$1,050.02",2025-12-22,1022.33
2455,Diego Romero,Teclado,Sur,17,638.18,01-16-2025,1495.26
8651,Ana Garcia,Camara,Occidente,49,$574.25,2024-04-02,1333.73
2734,Maria Lopez,TECLADO,centro,,$633.21,01-03-2025,1403.56
8598,Camila Reyes,Tablet,Occidente ,31,939.40,21/03/2024,1525.92
5647,Laura Sanchez,Laptop,Norte,52,623.60,Julio 25 2025,1077.26
6960,Camila Reyes,Monitor,Sur,25,595.90,14/04/2026,1412.83
807,Carlos Ramirez,SILLA,Norte,42,$907.50,Julio 15 2025,1113.22
3030,Sofia Torres,Silla,Norte,19,"$1,016.36",2025-11-07,1420.36
3572,Sofia Torres,Laptop,centro,30,$908.81,25/03/2025,945.93
1709,Jose Martinez,Escritorio,Norte,51,554.86,20/02/2024,1018.01
7360,Camila Reyes,Mouse,Occidente,46,1008.36,Junio 19 2025,1166.0
7788,Andres Ortiz, Escritorio,centro,33,$826.87,04/12/2025,1104.05
1907,Daniela Cruz,Tablet,OCCIDENTE,39,$614.66,05/08/2024,1405.06
699,Luis Hernandez,Laptop,NORTE,55,"$1,164.80",03-21-2024,1141.41
4867,Jose Martinez,TABLET,Sur,18,811.52,Junio 9 2025,1238.34
2737,Miguel Flores,Bocina,Centro,28,$-581.66,07/02/2025,1352.61
9180,Sofia Torres,Impresora,Norte,34,$384.02,,1347.42
714,Alejandro Diaz,Camara,Sur,30,$196.89,2026-06-03,1056.62
4703,Daniela Cruz,Escritorio,Sur,374,$653.52,19/05/2025,2204.09
5834,Daniela Cruz,Mouse,Sur,42,1440.37,28/04/2024,941.28
8064,Ricardo Vargas,Mouse,Occidente,25,1169.36,Octubre 27 2025,1550.68
7728,Luis Hernandez,Silla,Occidente,36,"$1,276.96",2024-04-03,1889.86
3461,Diego Romero,Teclado,Centro,30,"$1,122.07",01-17-2025,1296.07
6095,Diego Romero, Escritorio,occidente,61,1591.05,2026-03-02,1637.16
2689,Fernanda Castro,Mouse, Norte,46,$794.32,,1772.35
9518,Fernanda Castro,Escritorio,Sur,21,1367.65,Enero 28 2024,1747.54
8821,Fernanda Castro,MONITOR,Centro,19,561.00,2026-05-09,1652.03
9486,Laura Sanchez,Tablet,Occidente,58,"$-1,177.45",03/06/2026,1264.8
4700,Andres Ortiz,IMPRESORA,Occidente,46,$813.27,Julio 23 2025,790.49
3601,Diego Romero,Impresora, Occidente,47,1477.32,01-01-2025,76000.0
611,Laura Sanchez,Bocina,occidente,25,1496.85,2024-03-09,1169.04
5925,Ricardo Vargas,Silla,Occidente,43,$846.28,18/10/2024,1113.58
2555,Diego Romero,Silla,Centro,43,"$1,507.28",2025-12-03,1299.18
2351,Carlos Ramirez,Tablet,Sur,50,$732.80,21/09/2025,1758.16
3753,Sofia Torres,Tablet,Norte,41,$231.24,01/03/2025,1574.96
4713,Camila Reyes,Monitor,Occidente,32,$794.37,2024-01-01,1443.1
434,Alejandro Diaz,Escritorio,Centro,50,832.47,Agosto 20 2024,1432.12
7000,Laura Sanchez,Laptop,sur,,$971.71,2025-11-28,975.23
7803,Maria Lopez,TABLET,NORTE,38,1353.65,Noviembre 12 2025,1500.58
4005,Daniela Cruz,Teclado,Occidente,34,772.89,Octubre 17 2025,1195.19
552,Valeria Mendoza,Teclado,Norte,53,851.92,Enero 30 2025,1330.38
971,Sofia Torres,Escritorio,norte,64,sin dato,11/09/2024,1816.19
8037,Pedro Aguilar,Impresora,Sur,57,675.10,Julio 9 2024,1859.22
6530,Jose Martinez,Escritorio,Norte,20,803.90,Diciembre 17 2025,1535.77
1859,Alejandro Diaz,Mouse, Occidente,34,sin dato,Marzo 5 2026,1367.92
341,Diego Romero,Silla,Norte,4,662.76,12-24-2025,1617.88
3954,Diego Romero,Monitor,Occidente,31,$441.66,Noviembre 2 2025,947.54
1100,Maria Lopez,Teclado,OCCIDENTE,44,1319.26,03-06-2024,1381.6
313,Carlos Ramirez,Monitor,NORTE,36,$551.38,01/11/2025,1395.58
5873,Alejandro Diaz,Impresora,sur,22,817.81,09-07-2024,2232.21
4246,Andres Ortiz,Escritorio,Sur,23,1081.64,11-20-2025,2243.05
52,Paola Rios,CAMARA, Occidente,2,"$1,194.26",08-31-2025,1898.68
7242,Pedro Aguilar,Mouse, Norte,30,$676.83,04/05/2025,1581.88
6297,Isabel Guzman,Silla,Occidente,37,$932.98,2024-07-10,965.85
786,Andres Ortiz,TECLADO,norte,55,sin dato,2024-02-18,783.22
7339,Pedro Aguilar,Bocina,Occidente,22,770.56,Julio 14 2025,1147.74
39,Sofia Torres,Bocina,Occidente,38,707.23,2024-05-20,1177.45
6402,Alejandro Diaz,Tablet, Sur,61,879.94,14/06/2026,1199.64
6920,Miguel Flores, Silla,Centro ,32,1366.43,Abril 6 2024,1556.67
5235,Pedro Aguilar,SILLA,Sur,,$954.90,Junio 7 2025,1592.1
4471,Pedro Aguilar,Impresora,NORTE,29,$777.36,Noviembre 26 2025,1022.62
6973,Jorge Morales,Mouse,Centro,48,$-580.98,Marzo 8 2025,1720.41
997,Paola Rios, Escritorio, Sur,27,"$1,154.73",Marzo 16 2025,1009.2
9647,Alejandro Diaz,Laptop,Occidente,200,908.91,08-13-2025,1540.87
2802,Jorge Morales, Escritorio,Sur,37,762.19,2024-10-19,1031.11
2133,Alejandro Diaz,Silla,Sur,43,"$1,040.47",08-12-2024,1303.38
9995,Camila Reyes,ESCRITORIO,Occidente,50,$772.46,Mayo 4 2026,1031.64
5070,Alejandro Diaz,Mouse,Occidente,30,"$1,100.48",01/03/2024,1404.15
8312,Ricardo Vargas,Monitor,Norte,55,"$1,247.60",,1788.99
1123,Camila Reyes,Mouse,Norte,19,471.67,05-09-2026,1160.67
9900,Jose Martinez, Escritorio,OCCIDENTE,41,972.85,27/03/2026,1633.93
6979,Sofia Torres,Mouse,Centro,43,$902.83,Junio 13 2024,1688.24
